-BEGIN HEADER-
Parameter(s): 
T2M                     Temperature at 2 Meters (C) 
RH2M                    Relative Humidity at 2 Meters (%) 
CLOUD_AMT               Cloud Amount (%) 
ALLSKY_SFC_SW_DWN       All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
province,district,sub_district,village,approx_lat,approx_long,village_id,T2M,RH2M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,CLUSTER
SULAWESI UTARA,MINAHASA,KAKAS BARAT,SIMBEL,1.065313584,124.9482422,1418,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS BARAT,WAILANG,1.093800909,124.9149989,1419,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,WINEBETAN,1.1399,124.8434312,1390,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,RUMBIA,1.02946763,124.9117199,1389,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,TEMBOAN,1.065955522,124.9216626,1388,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,MANEMBO,1.125447879,124.8557852,1387,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,KALI SELATAN,1.383034824,124.8522652,1350,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,PINELENG DUA INDAH,1.424028099,124.8292595,1351,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,LOTTA,1.411,124.8402622,1352,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,SEA MITRA,1.436438028,124.7962465,1353,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,SEA TUMPENGAN,1.439835294,124.7946373,1354,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,PINELENG SATU TIMUR,1.421047082,124.8456455,1355,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,KEMBES II,1.381509825,124.8809442,1356,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,KEMBES I,1.401026577,124.8890009,1357,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,TOUMBULUAN,1.407319608,124.8973471,1358,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,KOKA,1.401062715,124.8585931,1359,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,SULUAN,1.350407463,124.9033638,1360,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,KAMANGTA,1.438885514,124.8850472,1361,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,SAWANGAN,1.451507089,124.8901263,1362,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,RUMENGKOR,1.379751948,124.9016823,1363,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS BARAT,BUKIT TINGGI,1.128920179,124.8852513,1420,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,TIKELA,1.45715,124.8754893,1364,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,RUMENGKOR DUA,1.382336927,124.9127817,1366,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI,MOKUPA,1.40946049,124.7128745,1373,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI,SARANI MATANI,1.383540619,124.6911064,1374,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI,TAMBALA,1.3985025,124.7033513,1376,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,SUMALANGKA,1.32511982,124.8929018,1377,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,SASARAN,1.322047664,124.9075654,1378,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,KAMPUNG JAWA,1.310118681,124.9202418,1379,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,WULAUAN,1.314814953,124.9290065,1380,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,MARAWAS,1.323872662,124.950364,1381,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,TONSEA LAMA,1.327877493,124.9301288,1382,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,KEMBUAN,1.330547388,124.9168108,1383,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO UTARA,KEMBUAN SATU,1.33838625,124.9053044,1384,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,PALAMBA,1.055030952,124.8865867,1385,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LANGOWAN SELATAN,ATEP,1.083853846,124.8840831,1386,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBULU,RUMENGKOR SATU,1.377820981,124.9127956,1365,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,TALIKURAN,1.22438,124.7843558,1421,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,TALIKURAN UTARA,1.213954515,124.7847659,1422,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,TALIKURAN BARAT,1.211311824,124.7792791,1423,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LOLAH SATU,1.355101592,124.7349069,1458,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LOLAH DUA,1.354395468,124.7258785,1459,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LOLAH TIGA,1.3550475,124.7195342,1460,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,RANOTONGKOR,1.337036915,124.7168149,1461,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,RANOTONGKOR TIMUR,1.334741745,124.7379617,1462,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,PENAESAAN,1.182611504,124.7989442,1463,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TOMPASO DUA,1.191703256,124.8000526,1464,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TOMPASO DUA UTARA,1.195725397,124.7976317,1465,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,PINABETENGAN UTARA,1.177838182,124.7880327,1466,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,PINABETENGAN,1.172796667,124.7880833,1467,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,PINABETENGAN SELATAN,1.150811284,124.7673245,1468,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TONSEWER,1.165338136,124.7975992,1469,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TONSEWER SELATAN,1.149050258,124.7801064,1470,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TOUURE,1.148949671,124.7935937,1471,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LOLAH,1.350566534,124.7382865,1457,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO BARAT,TOUURE DUA,1.151377101,124.7885206,1472,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,MARORE,4.736072951,125.4839581,1637,28.02950000000001,81.45250000000004,77.35516666666668,221.8283333333333,3
SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,KAWIO,4.655300602,125.4361209,1638,28.02950000000001,81.45250000000004,77.35516666666668,221.8283333333333,3
SULAWESI UTARA,KEPULAUAN SANGIHE,KEPULAUAN MARORE,MATUTUANG,4.589530174,125.6291358,1639,28.02950000000001,81.45250000000004,77.35516666666668,221.8283333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,B E O,4.231226316,126.7975246,1647,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,BEO TIMUR,4.209873636,126.7874691,1648,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,BEO BARAT,4.22770625,126.802625,1649,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,BANTIK,4.26175625,126.8041094,1650,27.90199999999999,81.3888333333333,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,BENGEL,4.23428,126.8197067,1651,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,BEO,BANTIK LAMA,4.248556522,126.782213,1652,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,RAINIS,A L O,4.199697368,126.8456079,1653,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,RAINIS,N U N U,4.209888462,126.8551154,1654,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,RAINIS,R A I N I S,4.231669565,126.8650043,1655,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,RAINIS,BANTANE,4.242396296,126.8562741,1656,27.827,81.49383333333331,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN TALAUD,RAINIS,TABANG,4.268391111,126.8998933,1657,27.90199999999999,81.3888333333333,77.65733333333334,218.5823333333333,3
SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KAWALUSO,4.232660234,125.3238871,1599,27.92883333333333,81.20833333333331,77.35516666666668,221.8283333333333,3
SULAWESI UTARA,MINAHASA,PINELENG,KALI,1.404802581,124.8446135,1349,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LEMOH UNER,1.374318627,124.7130363,1456,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LEMOH BARAT,1.376985897,124.7066372,1454,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,UNER,1.20502864,124.7823424,1424,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA SATU,1.210494872,124.7896058,1425,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA SATU UTARA,1.230431415,124.7690827,1426,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA SATU BARAT,1.223033642,124.7718364,1427,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA DUA,1.221159322,124.7814169,1428,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA DUA TIMUR,1.219186364,124.7926195,1429,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN UTARA,KIAWA DUA BARAT,1.222676596,124.78905,1430,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KAYUUWI,1.211600822,124.7722753,1431,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KAYUUWI SATU,1.185347439,124.7719125,1432,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KANONANG SATU,1.186023611,124.7791597,1433,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KANONANG DUA,1.166201911,124.7742605,1434,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KANONANG EMPAT,1.182602174,124.7793174,1435,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,KANONANG LIMA,1.183877358,124.7822151,1436,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,TOMBASIAN ATAS,1.181979791,124.7592763,1437,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LEMOH TIMUR,1.373300541,124.7211265,1455,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,TOMBASIAN ATAS SATU,1.212289499,124.7638184,1438,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,RANOLAMBOT,1.193189602,124.7452985,1440,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KALASEY SATU,1.456114039,124.772584,1441,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KALASEY DUA,1.443239333,124.7769067,1442,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,TATELI,1.439747205,124.7508025,1443,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,TATELI WERU,1.433157369,124.7403232,1444,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,TATELI SATU,1.447973077,124.7627787,1445,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,TATELI DUA,1.446729252,124.7576129,1446,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,TATELI TIGA,1.441022143,124.7539886,1447,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KOHA,1.423315323,124.7562226,1448,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KOHA BARAT,1.417016279,124.7497302,1449,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KOHA TIMUR,1.40839569,124.76605,1450,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,KOHA SELATAN,1.396193467,124.7602231,1451,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,MANDOLANG,AGOTEY,1.389091667,124.7525924,1452,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMBARIRI TIMUR,LEMOH,1.375810714,124.7206816,1453,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAWANGKOAN BARAT,TOMBASIAN BAWAH,1.202169592,124.7518317,1439,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,SEA,1.396095873,124.7897867,1348,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,WAREMBUNGAN,1.402961962,124.8163419,1347,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,PINELENG,WINAGUN ATAS,1.43385098,124.84395,1346,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KOMBI,KOLONGAN I,1.252078689,124.998841,1242,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,SERETAN,1.188523939,124.9888409,1245,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,KALEOSAN,1.16765459,124.9794501,1248,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,WATULANEY,1.174198178,124.9921506,1249,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,SERETAN TIMUR,1.184546935,124.9984032,1251,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,KAPATARAN SATU,1.179749805,124.9909214,1253,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,LEMBEAN TIMUR,WATULANEY AMIAN,1.183005458,124.9642645,1254,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,KAYUWATU,1.112570432,124.9737731,1255,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,WINERU,1.139419617,124.9391919,1256,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,RINONDOR,1.157140925,124.9094815,1257,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,SENDANGAN,1.181872324,124.8695243,1258,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,PAHALETEN,1.166410993,124.8813244,1259,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,TALIKURAN,1.160065514,124.8792054,1260,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,TOUNELET,1.174077886,124.8644571,1261,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KOMBI,KINALEOSAN,1.302630479,124.9832432,1239,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,PASLATEN,1.177225751,124.8839824,1262,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,TOULIMEMBET,1.195472574,124.9072287,1264,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,MAKALELON,1.176333632,124.9177702,1265,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,TUMPAAN,1.11937377,124.9962699,1266,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,MAHEMBANG,1.093463472,124.9575619,1267,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TEMBER,1.17979386,124.8196917,1268,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,KAMANGA,1.16666875,124.8055651,1269,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,SENDANGAN,1.171727027,124.8029885,1270,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TALIKURAN,1.179698276,124.80105,1271,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TEMPOK,1.188063077,124.80499,1272,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,LIBA,1.18535,124.8121278,1273,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TOLOK,1.198155109,124.826285,1274,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,KAMANGA DUA,1.179992105,124.8138724,1275,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TEMPOK SELATAN,1.183685455,124.8059055,1276,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TOMPASO,TOLOK SATU,1.199681148,124.8320172,1277,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KAKAS,KAWENG,1.175323865,124.911161,1263,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,REMBOKEN,KASURATAN,1.245403614,124.8354502,1278,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KOMBI,KOMBI,1.248652802,124.9694125,1235,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KOMBI,TULAP,1.197426967,124.9920572,1231,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,BOLAANG MONGONDOW,POIGAR,MONDATONG,1.002590476,124.3087905,1131,25.501,81.13016666666668,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,BOLAANG MONGONDOW,POIGAR,MONDATONG BARU,1.001860544,124.3111661,1140,25.501,81.13016666666668,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,MASARANG,1.313296842,124.8833068,1203,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,RINEGETAN,1.298074874,124.9078855,1204,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,ROONG,1.288691601,124.9073816,1205,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,TUUTU,1.292629079,124.9066016,1206,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,TOUNKURAMBER,1.297207668,124.908471,1207,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,WAWALINTOUAN,1.303172925,124.9035538,1208,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,REREWOKAN,1.307029618,124.9048677,1209,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,WATULAMBOT,1.311578618,124.9033107,1210,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO BARAT,WEWELAN,1.318343482,124.9025609,1211,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,LUAAN,1.29762897,124.950182,1212,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,RANOWANGKO,1.293302602,124.950826,1213,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,WENGKOL,1.293687221,124.9401887,1214,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,KOMBI,KAYUBESI,1.218748553,124.9729701,1233,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,KENDIS,1.288770249,124.9429173,1215,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,LININGAAN,1.295590612,124.9163256,1217,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,TALER,1.298,124.9139828,1218,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,KINIAR,1.290640251,124.9126628,1219,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,TOULUOR,1.286128866,124.9165392,1220,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,PAPAKELAN,1.300905556,124.9543292,1221,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,TONDANO TIMUR,MAKALOUNSOW,1.286273846,124.95866,1222,26.896,81.50316666666669,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,ERIS,TELAP,1.197167087,124.9234413,1223,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,ERIS,WATUMEA,1.20712226,124.9197472,1224,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,ERIS,ERIS,1.22059135,124.9139005,1225,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,ERIS,MAUMBI,1.181953014,124.9801611,1226,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
SULAWESI UTARA,MINAHASA,ERIS,TANDENGAN,1.234426625,124.9332876,1227,26.939,81.33716666666665,77.22916666666669,223.30866666666665,3
